gamma,regime_source,rebalance_month,strategy,SPY,XLB,XLE,XLF,XLI,XLK,XLP,XLU,XLV,XLY
0.1,altdata_bnmeanrank_hmm,2016-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2016-11-01,RSDR-CVaR,0.10000000000000185,0.10000000000000012,0.09999999999999785,0.10000000000000016,0.10000000000000014,0.09999999999999935,0.09999999999999994,0.10000000000000014,0.09999999999999899,0.10000000000000014
0.1,altdata_bnmeanrank_hmm,2016-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2016-12-01,DR-CVaR,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2016-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2016-12-01,RSDR-CVaR,0.1000000000000002,0.10000000000000005,0.10000000000000094,0.09999999999999992,0.1000000000000002,0.1000000000000002,0.09999999999999626,0.10000000000000105,0.1000000000000002,0.10000000000000023
0.1,altdata_bnmeanrank_hmm,2017-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-01-01,DR-CVaR,0.10000000000000002,0.10000000000000002,0.09999999999999998,0.09999999999999987,0.10000000000000002,0.09999999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
0.1,altdata_bnmeanrank_hmm,2017-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-01-01,RSDR-CVaR,0.1000000000000002,0.09999999999999921,0.09999999999999826,0.09999999999999999,0.10000000000000141,0.09999999999999981,0.10000000000000023,0.09999999999999999,0.10000000000000078,0.1000000000000002
0.1,altdata_bnmeanrank_hmm,2017-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-02-01,DR-CVaR,0.10000000000000002,0.10000000000000002,0.09999999999999998,0.09999999999999987,0.10000000000000002,0.09999999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
0.1,altdata_bnmeanrank_hmm,2017-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-02-01,RSDR-CVaR,0.1,0.10000000000000003,0.09999999999999971,0.1,0.10000000000000739,0.09999999999997913,0.09999999999999973,0.09999999999999205,0.1000000000000256,0.1
0.1,altdata_bnmeanrank_hmm,2017-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-03-01,DR-CVaR,0.10000000000000002,0.10000000000000002,0.09999999999999998,0.09999999999999987,0.10000000000000002,0.09999999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
0.1,altdata_bnmeanrank_hmm,2017-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-03-01,RSDR-CVaR,0.09999999999999895,0.10000000000000017,0.10000000000000027,0.10000000000000012,0.09999999999999559,0.10000000000000078,0.10000000000000012,0.09999999999999042,0.1000000000000106,0.10000000000000017
0.1,altdata_bnmeanrank_hmm,2017-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-04-01,DR-CVaR,0.10000000000000002,0.10000000000000002,0.09999999999999998,0.09999999999999987,0.10000000000000002,0.09999999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
0.1,altdata_bnmeanrank_hmm,2017-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-04-01,RSDR-CVaR,0.1,0.09999999999999933,0.09999999999999995,0.09999999999999998,0.10000000000000009,0.10000000000000099,0.1,0.0999999999999996,0.09999999999999963,0.10000000000000021
0.1,altdata_bnmeanrank_hmm,2017-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-05-01,DR-CVaR,0.10000000000000002,0.10000000000000002,0.09999999999999998,0.09999999999999987,0.10000000000000002,0.09999999999999998,0.10000000000000002,0.10000000000000002,0.10000000000000002,0.10000000000000002
0.1,altdata_bnmeanrank_hmm,2017-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-05-01,RSDR-CVaR,0.10000000000000049,0.09999999999999952,0.10000000000000073,0.09999999999999976,0.09999999999999973,0.09999999999999827,0.09999999999999973,0.10000000000000064,0.1000000000000001,0.10000000000000264
0.1,altdata_bnmeanrank_hmm,2017-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-06-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-06-01,RSDR-CVaR,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-07-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-07-01,RSDR-CVaR,0.09999999999999981,0.09999999999999981,0.09999999999999933,0.09999999999999973,0.10000000000000338,0.10000000000000199,0.09999999999999981,0.09999999999999626,0.09999999999999959,0.09999999999999987
0.1,altdata_bnmeanrank_hmm,2017-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-08-01,DR-CVaR,0.09999999999999995,0.09999999999999992,0.09999999999999998,0.10000000000000002,0.09999999999999992,0.1,0.10000000000000249,0.09999999999999809,0.09999999999999953,0.09999999999999996
0.1,altdata_bnmeanrank_hmm,2017-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-08-01,RSDR-CVaR,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-09-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-09-01,RSDR-CVaR,0.09999999999999953,0.10000000000001517,0.09999999999999874,0.0999999999999995,0.09999999999999953,0.10000000000000465,0.09999999999999955,0.0999999999999988,0.09999999999998334,0.10000000000000006
0.1,altdata_bnmeanrank_hmm,2017-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-10-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-10-01,RSDR-CVaR,0.09999999999999593,0.10000000000000035,0.10000000000000142,0.10000000000000028,0.09999999999999912,0.10000000000000264,0.10000000000000414,0.09999999999999756,0.1000000000000004,0.10000000000000049
0.1,altdata_bnmeanrank_hmm,2017-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-11-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-11-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-12-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2017-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2017-12-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6443128499623921,0.35568715003760787,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-01-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-01-01,RSDR-CVaR,0.09999999999999931,0.09999999999999964,0.09999999999999942,0.09999999999999964,0.10000000000000055,0.10000000000000167,0.1000000000000041,0.09999999999999541,0.09999999999999964,0.09999999999999955
0.1,altdata_bnmeanrank_hmm,2018-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-02-01,DR-CVaR,0.1,0.10000000000000006,0.10000000000000159,0.10000000000000005,0.10000000000000002,0.09999999999999756,0.10000000000000059,0.09999999999999905,0.10000000000000002,0.09999999999999999
0.1,altdata_bnmeanrank_hmm,2018-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.0,0.6444902407181623,0.3555097592818377,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-02-01,RSDR-CVaR,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-03-01,DR-CVaR,0.10000000000000375,0.09999999999999756,0.09999999999999769,0.09999999999999751,0.0999999999999976,0.0999999999999983,0.09999999999999763,0.10000000000000026,0.10000000000000105,0.09999999999999847
0.1,altdata_bnmeanrank_hmm,2018-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-03-01,RSDR-CVaR,0.09999999999999908,0.10000000000000266,0.09999999999999928,0.09999999999999973,0.0999999999999991,0.09999999999999987,0.1000000000000008,0.09999999999999926,0.09999999999999987,0.09999999999999987
0.1,altdata_bnmeanrank_hmm,2018-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-04-01,DR-CVaR,0.10000000000000375,0.09999999999999756,0.09999999999999769,0.09999999999999751,0.0999999999999976,0.0999999999999983,0.09999999999999763,0.10000000000000026,0.10000000000000105,0.09999999999999847
0.1,altdata_bnmeanrank_hmm,2018-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-04-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-05-01,DR-CVaR,0.10000000000000375,0.09999999999999756,0.09999999999999769,0.09999999999999751,0.0999999999999976,0.0999999999999983,0.09999999999999763,0.10000000000000026,0.10000000000000105,0.09999999999999847
0.1,altdata_bnmeanrank_hmm,2018-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-05-01,RSDR-CVaR,0.09999999999999777,0.09999999999999995,0.09999999999999942,0.10000000000000002,0.09999999999999985,0.1000000000000006,0.09999999999999988,0.10000000000000785,0.0999999999999965,0.09999999999999988
0.1,altdata_bnmeanrank_hmm,2018-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.17483190338710486,0.6120209534336584,0.21314714317923678,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-06-01,DR-CVaR,0.10000000000000375,0.09999999999999756,0.09999999999999769,0.09999999999999751,0.0999999999999976,0.0999999999999983,0.09999999999999763,0.10000000000000026,0.10000000000000105,0.09999999999999847
0.1,altdata_bnmeanrank_hmm,2018-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-06-01,RSDR-CVaR,0.0999999999999984,0.09999999999999956,0.09999999999999981,0.09999999999999956,0.09999999999999937,0.09999999999999991,0.09999999999999958,0.10000000000000042,0.09999999999999958,0.10000000000000056
0.1,altdata_bnmeanrank_hmm,2018-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-07-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-07-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-08-01,DR-CVaR,0.10000000000000743,0.10000000000000092,0.10000000000000217,0.1000000000000009,0.10000000000000102,0.0999999999999972,0.10000000000000095,0.10000000000000006,0.10000000000000095,0.10000000000000095
0.1,altdata_bnmeanrank_hmm,2018-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-08-01,RSDR-CVaR,0.10000000000000743,0.10000000000000092,0.10000000000000217,0.1000000000000009,0.10000000000000102,0.0999999999999972,0.10000000000000095,0.10000000000000006,0.10000000000000095,0.10000000000000095
0.1,altdata_bnmeanrank_hmm,2018-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-09-01,DR-CVaR,0.10000000000000743,0.10000000000000092,0.10000000000000217,0.1000000000000009,0.10000000000000102,0.0999999999999972,0.10000000000000095,0.10000000000000006,0.10000000000000095,0.10000000000000095
0.1,altdata_bnmeanrank_hmm,2018-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.21427128718139637,0.6048548471414883,0.1808738656771154,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-09-01,RSDR-CVaR,0.10000000000000743,0.10000000000000092,0.10000000000000217,0.1000000000000009,0.10000000000000102,0.0999999999999972,0.10000000000000095,0.10000000000000006,0.10000000000000095,0.10000000000000095
0.1,altdata_bnmeanrank_hmm,2018-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.29489752284547993,0.40707898604011317,0.29802349111440685,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-10-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.29489752284547993,0.40707898604011317,0.29802349111440685,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2018-10-01,RSDR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.373632687979145,0.19036627590075786,0.24582102935877048,0.19018000676132674,0.0
0.1,altdata_bnmeanrank_hmm,2018-11-01,DR-CVaR,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.373632687979145,0.19036627590075786,0.24582102935877048,0.19018000676132674,0.0
0.1,altdata_bnmeanrank_hmm,2018-11-01,RSDR-CVaR,0.1,0.1,0.09999999999999999,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-12-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.373632687979145,0.19036627590075786,0.24582102935877048,0.19018000676132674,0.0
0.1,altdata_bnmeanrank_hmm,2018-12-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2018-12-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.373632687979145,0.19036627590075786,0.24582102935877048,0.19018000676132674,0.0
0.1,altdata_bnmeanrank_hmm,2018-12-01,RSDR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-01-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.22542760427877617,0.309121107011764,0.46545128870945984,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2019-01-01,DR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-01-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.22542760427877617,0.309121107011764,0.46545128870945984,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2019-01-01,RSDR-CVaR,0.1,0.1,0.1,0.09999999999999998,0.09999999999999998,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-02-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.22542760427877617,0.309121107011764,0.46545128870945984,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2019-02-01,DR-CVaR,0.1,0.09999999999999998,0.09999999999999998,0.1,0.09999999999999995,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-02-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.22542760427877617,0.309121107011764,0.46545128870945984,0.0,0.0
0.1,altdata_bnmeanrank_hmm,2019-02-01,RSDR-CVaR,0.1,0.09999999999999998,0.09999999999999998,0.1,0.09999999999999995,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-03-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-03-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-03-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-03-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-04-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-04-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-04-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-04-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999999,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-05-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-05-01,DR-CVaR,0.09999999999999992,0.09999999999999992,0.09999999999999987,0.1,0.09999999999999987,0.09999999999999981,0.0999999999999991,0.10000000000000131,0.10000000000000006,0.10000000000000007
0.1,altdata_bnmeanrank_hmm,2019-05-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-05-01,RSDR-CVaR,0.09999999999999992,0.09999999999999992,0.09999999999999987,0.1,0.09999999999999987,0.09999999999999981,0.0999999999999991,0.10000000000000131,0.10000000000000006,0.10000000000000007
0.1,altdata_bnmeanrank_hmm,2019-06-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-06-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-06-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-06-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-07-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-07-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-07-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-07-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-08-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-08-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-08-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-08-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-09-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-09-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-09-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-09-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-10-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-10-01,DR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-10-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-10-01,RSDR-CVaR,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
0.1,altdata_bnmeanrank_hmm,2019-11-01,SAA-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-11-01,DR-CVaR,0.1,0.09999999999999995,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999998
0.1,altdata_bnmeanrank_hmm,2019-11-01,RS-CVaR,0.0,0.0,0.0,0.0,0.0,0.08342779096365213,0.011507723427855731,0.5220744254238905,0.1889025419130687,0.19408751827153287
0.1,altdata_bnmeanrank_hmm,2019-11-01,RSDR-CVaR,0.1,0.09999999999999995,0.09999999999999998,0.1,0.1,0.1,0.1,0.1,0.1,0.09999999999999998
